SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.929237375,50,0,0.359272118,8352.0,6,0,1,0,3.0
0,0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0.0
0,0.0,68,0,1511.0,,6,0,1,0,0.0
0,0.00042372,84,1,0.201224847,8000.0,8,0,2,0,0.0
0,0.023909947,63,0,1064.0,,8,0,1,0,
0,0.004771292,39,0,0.385153712,4000.0,4,0,2,0,0.0
0,0.043882602,57,0,0.274327746,16585.0,5,0,3,0,1.0
0,0.428098176,37,3,0.410479476,20000.0,14,0,2,0,3.0
0,0.089020483,50,0,0.169106881,6829.0,3,0,1,0,3.0
0,0.053983444,42,0,2885.0,,35,0,1,0,2.0
0,0.087759184,42,0,5.757475083,300.0,7,0,1,0,1.0
0,0.130136827,41,0,1.038384646,2500.0,11,0,0,0,2.0
0,0.0073696,51,0,0.243473945,10074.0,10,0,2,0,0.0
0,0.289232295,42,0,0.379941547,6500.0,5,0,2,0,1.0
0,0.034927948,62,0,1396.0,,8,0,1,0,0.0
0,0.352691563,59,0,0.958510372,4000.0,13,0,2,0,0.0
0,0.212712847,46,1,0.390554981,2900.0,7,0,2,0,0.0
0,0.765868672,54,1,0.503070782,13025.0,20,0,3,0,0.0
0,0.033494418,54,0,0.174111212,1096.0,3,0,1,0,0.0
0,0.689773566,45,0,0.581543035,7400.0,15,0,2,0,0.0
0,0.0,80,0,0.197580242,10000.0,13,0,1,0,0.0
0,0.187112515,46,0,274.0,0.0,2,0,0,0,2.0
0,0.030867609,83,0,35.0,,5,0,0,0,0.0
0,0.9999999,29,98,0.0,,0,98,0,98,0.0
0,0.072839149,72,0,0.087909341,12000.0,15,0,0,0,1.0
0,0.018146837,58,0,2122.0,,6,0,2,0,0.0
0,0.042551266,52,0,1664.0,,11,0,1,0,0.0
0,0.039589884,54,0,98.0,0.0,13,0,0,0,0.0
0,0.418666209,31,0,0.424702567,6387.0,9,0,2,0,0.0
0,0.000414727,55,0,0.750590618,5925.0,6,0,3,0,0.0
0,0.180055085,54,0,0.03952337,11916.0,7,0,0,0,2.0
0,3.722981914,59,0,0.117736892,13750.0,8,0,0,0,0.0
0,0.622951771,38,0,0.492472714,5313.0,19,0,0,0,1.0
0,0.006797281,53,0,0.121832089,10850.0,3,0,1,0,1.0
0,0.249388031,40,0,0.430191571,6524.0,13,0,2,0,0.0
0,0.457004759,49,0,0.302579252,8800.0,16,0,1,0,1.0
0,0.000699276,41,0,0.0,4583.0,4,0,0,0,0.0
0,0.078609227,66,1,0.409214526,6250.0,17,0,1,1,0.0
0,0.0,64,0,0.55560594,8820.0,12,0,2,0,0.0
0,0.624852802,75,0,3356.0,,11,0,1,0,0.0
0,0.9999999,49,0,2720.0,,6,0,2,0,0.0
0,0.007290087,79,0,15.0,,5,0,0,0,
0,0.632111929,65,3,0.382723455,5000.0,17,0,1,0,0.0
0,0.403309204,25,2,0.156515319,2708.0,6,0,0,0,1.0
0,0.076349755,32,0,0.005452067,2200.0,3,0,0,0,2.0
0,0.017964072,21,0,0.0,0.0,1,0,0,0,0.0
0,0.502449328,57,0,0.320398718,2808.0,5,0,0,0,1.0
0,0.19838692,31,0,0.141239174,1500.0,3,0,0,0,1.0
0,0.0,51,0,0.559501966,7629.0,21,0,2,0,2.0
0,0.020277451,68,0,0.506166582,5918.0,17,0,2,0,0.0
0,0.417011065,39,0,0.528117971,4000.0,9,0,2,0,4.0
0,0.034114158,43,1,44.0,,7,0,0,0,0.0
0,0.051466205,59,0,0.315860505,18523.0,12,0,1,0,1.0
0,0.188558042,32,0,0.202069812,5700.0,11,0,0,0,3.0
0,0.462607231,47,2,0.116854709,8685.0,5,0,0,0,2.0
0,0.009717117,45,0,250.0,,10,0,1,0,0.0
0,0.088358657,64,0,95.0,,7,0,0,0,0.0
0,0.0,67,0,0.461833035,3916.0,17,0,1,0,0.0
0,0.005759908,65,0,0.496727749,4583.0,10,0,1,0,2.0
0,0.9999999,43,0,0.0,,0,0,0,0,0.0
0,0.0,31,0,0.298060708,7115.0,4,0,1,0,3.0
0,0.052721913,54,0,862.0,,6,0,1,0,1.0
0,0.000245175,72,0,0.0,4860.0,4,0,0,0,0.0
0,0.913534498,41,0,1593.0,,9,0,0,0,3.0
0,0.824351297,46,0,1262.0,,6,0,0,0,4.0
0,0.261929924,44,0,1.32464146,2300.0,8,0,2,0,2.0
0,0.990614735,60,1,0.150217621,8500.0,6,0,0,0,1.0
0,0.215304348,33,0,0.220696302,8300.0,8,0,1,0,1.0
0,0.9999999,71,1,0.201776024,4053.0,1,0,1,0,0.0
0,0.9999999,27,0,0.0,,0,0,0,0,0.0
0,0.230760937,70,0,0.387867822,10500.0,23,0,2,0,0.0
0,0.0,85,0,13.0,,1,0,0,0,0.0
0,0.107683789,60,0,0.435477658,5191.0,6,0,1,0,0.0
0,0.013149671,65,0,0.003461006,4333.0,2,0,0,0,1.0
0,0.0,47,0,1219.0,,5,0,1,0,0.0
0,0.127806014,61,0,1285.0,,5,0,1,0,0.0
0,0.408437292,61,0,0.396134192,4500.0,6,0,1,0,0.0
0,0.000488361,68,0,0.124625125,3000.0,4,0,0,0,0.0
0,0.9999999,65,0,0.078828149,3310.0,3,0,1,0,0.0
0,0.992459201,50,0,0.594125918,6400.0,9,0,2,0,2.0
0,0.016197938,85,0,919.0,,19,0,1,0,0.0
0,0.149114307,40,0,0.407836714,7936.0,10,0,1,0,0.0
0,0.198490075,32,0,2391.0,,5,0,2,0,0.0
0,0.151341505,41,0,119.0,,2,0,0,0,
0,1.114856429,27,1,0.081167533,2500.0,4,2,0,2,1.0
0,0.203558247,34,3,0.344155844,7083.0,21,0,2,1,0.0
0,0.373087564,41,0,0.047518947,18076.0,5,0,0,0,3.0
0,0.40047415,68,0,0.541221374,2619.0,7,0,0,0,0.0
0,0.0,81,0,0.0,,6,0,0,0,
0,0.105950448,34,0,135.0,,2,0,0,0,0.0
0,0.009510648,84,0,0.115776845,5000.0,15,0,2,0,0.0
0,0.481037924,24,0,0.013972056,500.0,1,0,0,0,0.0
0,0.767420885,57,4,0.993761996,4167.0,16,0,1,1,0.0
0,0.286825647,43,0,0.778938014,4500.0,21,0,2,0,0.0
0,0.447549842,65,0,0.372332774,4170.0,6,0,1,0,1.0
0,1.00928382,48,1,0.304987479,9583.0,12,0,1,0,2.0
0,0.052060162,39,0,0.403839055,5417.0,9,0,1,0,2.0
0,0.907791822,37,0,0.604341626,6310.0,7,0,1,0,3.0
0,0.155844156,77,0,0.00159936,2500.0,4,0,0,0,0.0
0,0.0059988,53,0,0.0,,1,0,0,0,0.0
0,0.001114718,69,0,1.0,,4,0,0,0,0.0
0,0.9999999,79,2,0.30976431,1187.0,5,0,0,0,0.0
0,0.9999999,39,0,0.283444387,1950.0,4,0,0,0,0.0
0,0.007959102,57,0,0.040493251,6000.0,10,0,1,0,1.0
0,0.755456866,63,0,0.759859772,5704.0,15,0,1,0,0.0
0,0.18354338,32,0,0.014673419,7700.0,11,0,0,0,0.0
0,0.443622255,48,0,0.311824206,8600.0,13,0,1,0,3.0
0,0.039288961,61,0,0.705076172,17000.0,7,0,3,0,0.0
0,0.659890841,41,0,0.374094099,8692.0,11,0,2,0,4.0
0,0.00568073,88,0,0.002499219,3200.0,8,0,0,0,0.0
0,0.867530107,51,0,0.554702495,4167.0,6,0,1,0,2.0
0,0.026340409,62,0,775.0,,5,0,1,0,0.0
0,0.228564146,36,0,0.479802693,7500.0,8,0,2,0,0.0
0,0.286745917,44,0,0.234031681,5870.0,5,0,1,0,3.0
0,0.538922156,38,1,0.108753316,4900.0,11,0,0,0,0.0
0,0.014430014,59,0,0.194543482,6450.0,6,0,1,0,0.0
0,0.000218743,90,0,0.0,10500.0,6,0,0,0,0.0
0,0.100750514,41,0,0.086485586,6000.0,11,0,0,0,0.0
0,0.535653033,38,0,0.49508314,5592.0,12,0,2,0,0.0
0,0.261841614,56,2,0.61881957,7725.0,9,0,1,0,0.0
0,0.031068322,80,0,0.21756487,1001.0,10,0,0,0,0.0
0,0.049672127,68,0,1084.0,,22,0,1,0,0.0
0,0.564775945,69,0,0.491413474,9083.0,12,0,3,0,1.0
0,0.0,49,0,0.088232941,12500.0,3,0,0,0,2.0
0,0.98230177,60,0,0.268546291,5000.0,6,0,0,0,1.0
0,0.9999999,49,0,0.244536495,7000.0,10,0,1,0,3.0
0,0.593084763,54,0,0.327258922,3950.0,5,0,0,0,0.0
0,0.976019821,48,1,0.401397422,8300.0,14,0,1,0,1.0
0,0.006571241,63,0,0.429038064,15000.0,5,0,2,0,0.0
0,0.9999999,57,1,4684.0,,6,0,2,0,0.0
0,0.424372853,45,0,0.228204451,11366.0,6,0,1,0,1.0
0,0.988023952,53,1,0.771733604,5900.0,8,1,2,0,3.0
0,0.900221391,70,0,2899.0,,15,0,1,0,
0,0.090193868,55,0,0.281441196,16180.0,10,0,2,0,0.0
0,0.033870766,41,0,0.294341132,5000.0,6,0,2,0,0.0
0,0.003590495,77,0,0.001249688,4000.0,7,0,0,0,0.0
0,0.695092129,44,0,0.535253601,7984.0,10,0,2,0,2.0
0,0.007384088,71,0,9.0,,3,0,0,0,1.0
0,0.520801049,58,2,0.377597614,10730.0,23,0,2,0,0.0
0,0.9999999,32,0,0.0,3000.0,0,0,0,0,0.0
0,0.705951364,66,0,0.38611823,23800.0,35,0,2,0,0.0
0,0.036671653,45,0,5350.0,,15,0,4,0,0.0
0,0.066878905,70,0,2338.0,,6,0,1,0,
0,0.9999999,63,0,27.0,,0,0,0,0,
0,0.004176225,49,0,2605.0,,5,0,2,0,0.0
0,0.006317895,45,0,0.160979878,8000.0,5,0,2,0,1.0
0,0.123471362,63,0,0.364188164,2635.0,6,0,1,0,1.0
0,0.185801291,61,0,0.077406455,3500.0,2,0,0,0,0.0
0,0.02854286,53,0,998.0,,2,0,1,0,0.0
0,0.008315939,60,1,28.0,,16,0,0,0,0.0
0,0.110235591,52,0,175.0,,6,0,0,0,0.0
0,0.15865811,47,1,0.716778767,5500.0,9,0,2,0,3.0
0,0.784334105,35,0,0.451968105,7900.0,8,0,1,0,4.0
0,0.0,61,0,1045.0,,6,0,1,0,0.0
0,0.0,29,0,0.590930562,2116.0,6,0,1,0,1.0
0,0.00418503,45,0,0.29281768,3800.0,7,0,1,0,2.0
0,0.023563199,35,0,0.346220504,7500.0,6,0,2,0,0.0
0,0.077285061,58,0,0.673832617,10000.0,6,0,2,0,4.0
0,0.181403261,35,0,0.13520455,5450.0,9,0,0,0,3.0
0,1.098300074,67,0,1915.0,,8,0,0,0,1.0
0,0.9999999,63,0,0.0,6973.0,0,0,0,0,1.0
0,0.162534894,76,0,135.0,,9,0,0,0,
0,0.032216346,73,0,0.502368006,5700.0,9,0,2,0,0.0
0,0.0,64,0,0.369789517,2422.0,8,0,2,0,0.0
0,0.124697698,62,0,614.0,,7,0,1,0,0.0
0,0.380480301,68,0,0.051771117,2568.0,2,0,0,0,3.0
0,0.0795554,61,0,821.0,,4,0,1,0,0.0
0,0.402168383,39,0,0.404118404,3107.0,6,0,0,0,1.0
0,0.679730033,42,0,1546.0,,13,0,0,0,0.0
0,0.078823029,50,0,0.391900579,14000.0,11,0,4,0,3.0
0,0.9999999,61,0,0.15396151,4000.0,1,0,1,0,0.0
0,0.04281429,87,0,0.147698894,2802.0,2,0,0,0,0.0
0,0.096112098,51,1,0.421094732,8750.0,12,0,1,0,0.0
0,0.021136163,59,0,0.221970404,7500.0,9,0,1,0,0.0
0,0.03322036,66,0,0.038262371,3475.0,5,0,0,0,1.0
0,0.062920641,46,2,0.267494546,5958.0,14,0,1,0,3.0
0,0.001936649,45,0,2813.0,,9,0,2,0,0.0
0,0.018261272,73,0,0.133408853,11475.0,8,0,1,0,1.0
0,0.126591561,51,0,0.027986007,2000.0,5,0,0,0,0.0
0,0.009297838,29,0,0.082986169,6000.0,4,0,0,0,0.0
0,0.10224715,52,0,0.510711225,2333.0,9,0,1,0,0.0
0,0.032986494,46,0,0.180932296,13750.0,7,0,2,0,3.0
0,0.030836863,63,0,0.201328101,6625.0,14,0,1,0,0.0
0,0.00079984,29,0,0.015936255,501.0,2,0,0,0,0.0
0,0.058919744,63,0,53.0,,9,0,0,0,
0,0.293390156,43,0,0.495267298,7500.0,8,0,2,0,2.0
0,0.151252481,57,0,0.083542189,9575.0,9,0,0,0,3.0
0,0.0,47,0,0.141484045,2600.0,5,0,0,0,0.0
0,0.023839804,63,0,0.024811097,8866.0,6,0,1,0,0.0
0,0.540444698,62,0,0.498572011,4901.0,8,0,1,0,1.0
0,0.182596291,63,0,0.110722319,4000.0,4,0,1,0,0.0
0,0.108937856,48,0,0.493908154,3200.0,9,0,1,0,2.0
0,0.9999999,35,0,0.254950971,5200.0,2,0,1,0,2.0
0,0.166468263,52,0,0.566370778,9800.0,7,0,1,0,3.0
0,0.700262827,43,0,0.221917271,5100.0,5,2,0,0,4.0
0,0.001313574,46,0,0.384018953,4642.0,30,0,2,0,3.0
0,0.134263013,75,0,375.0,,5,0,0,0,
0,0.118976205,27,0,0.034655115,3000.0,4,0,0,0,0.0
0,0.017674982,40,0,0.199306759,7500.0,12,0,1,0,0.0
0,0.346682666,53,0,2826.0,,8,0,2,0,0.0
0,0.609144079,39,0,3656.0,,7,0,2,0,3.0
0,0.052161271,49,0,0.067629397,6993.0,5,0,0,0,1.0
0,0.149642086,74,0,0.089982004,5000.0,4,0,0,0,0.0
0,0.02599935,59,0,0.267966504,8000.0,7,0,2,0,2.0
0,0.492379787,42,0,0.297736181,12500.0,10,0,1,0,4.0
0,0.388996447,38,0,0.532610727,5350.0,7,0,2,0,1.0
0,0.346365363,32,0,0.447090541,4450.0,6,0,2,0,1.0
0,0.149037887,44,0,0.288725647,3130.0,8,0,1,0,1.0
0,0.114714817,59,0,0.2033998,17000.0,7,0,2,0,1.0
0,0.021787413,79,0,1.051252847,877.0,13,0,1,0,0.0
0,0.153864102,46,0,2284.0,,10,0,3,0,4.0
0,0.223976424,64,0,0.391277181,8001.0,6,0,2,0,0.0
0,0.9999999,63,0,45.0,,4,0,0,0,0.0
0,0.84162416,44,0,0.433349778,10134.0,14,0,2,0,0.0
0,0.381209661,54,1,1.487002888,4500.0,13,0,2,1,0.0
0,0.031669031,49,0,1.188663746,3651.0,10,0,3,0,0.0
0,0.000102338,54,0,0.525330813,5289.0,11,0,2,0,0.0
0,0.03058568,55,0,0.192253817,14277.0,17,0,2,0,2.0
0,0.039098045,64,1,0.047147572,2120.0,6,0,0,0,0.0
0,0.863027395,30,0,0.271868925,3600.0,3,0,0,0,0.0
0,0.67980577,57,0,0.176470588,900.0,4,0,0,0,0.0
0,0.130720909,27,0,0.11825786,3466.0,6,0,0,0,0.0
0,0.143228496,52,1,0.523080546,4245.0,7,0,1,0,4.0
0,0.142766919,79,0,0.586876382,4068.0,10,0,2,0,1.0
0,0.290228391,53,0,1393.0,,6,0,1,0,
0,0.956098897,31,0,1219.0,0.0,3,0,1,0,2.0
0,0.021643483,46,0,1.67706334,2083.0,11,0,2,0,0.0
0,0.114264882,73,0,0.418008949,8939.0,7,0,1,0,0.0
0,0.046174773,48,0,0.193381593,2900.0,9,0,0,0,0.0
0,0.079339495,47,0,0.958603754,5700.0,10,0,3,0,5.0
0,0.081757706,40,0,0.622075585,5000.0,12,0,2,0,1.0
0,0.074892511,54,0,0.012495537,2800.0,5,0,0,0,3.0
0,0.406508294,51,0,0.905205102,2900.0,7,0,2,0,0.0
0,0.063293671,62,0,0.650545562,3390.0,8,0,2,0,0.0
0,0.026999471,51,0,0.205651491,9554.0,6,0,2,0,2.0
0,0.031037478,84,0,0.010725867,4008.0,8,0,0,0,0.0
0,0.162947552,39,0,0.150896982,16666.0,13,0,1,0,0.0
0,0.9999999,23,0,2.0,,0,0,0,0,
0,0.053469463,69,0,91.5,1.0,11,0,0,0,0.0
0,0.00475981,60,0,0.466379774,3717.0,6,0,2,0,1.0
0,0.9999999,21,0,0.10619469,1920.0,1,0,0,0,0.0
0,0.265879834,54,0,0.257131256,9850.0,9,0,2,0,0.0
0,0.493713328,63,0,0.23659306,6339.0,10,0,0,0,1.0
0,0.037877822,87,0,17.0,,4,0,0,0,0.0
0,0.0,31,0,0.485240147,6266.0,9,0,3,0,0.0
0,0.366938521,46,1,0.399232246,4167.0,4,0,1,0,3.0
0,0.235779277,51,0,0.282998944,10416.0,12,0,2,0,1.0
0,0.9999999,56,0,0.221270521,1400.0,2,0,0,0,0.0
0,0.02845633,53,1,0.278187566,11387.0,9,0,2,0,3.0
0,0.010467894,44,0,0.006161829,6166.0,15,0,0,0,0.0
0,0.085884528,72,0,37.0,,4,0,0,0,0.0
0,0.398600233,26,0,0.111722069,4000.0,4,0,0,0,0.0
0,0.026124456,58,0,2329.0,,7,0,2,0,0.0
0,0.0,83,0,0.0,,3,0,0,0,0.0
0,0.904735933,49,1,0.306671794,5200.0,8,0,1,0,2.0
0,0.003146915,70,0,0.243919388,4316.0,13,0,0,0,1.0
0,0.170093412,38,0,0.203618669,14590.0,7,0,2,0,0.0
0,0.031262389,58,0,0.24615031,4350.0,8,0,2,0,0.0
0,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0.0
0,0.475001724,47,0,0.157054018,8200.0,3,0,0,0,2.0
0,0.011559209,51,0,0.001606856,5600.0,5,0,0,0,1.0
0,0.534883721,48,0,0.115618894,8700.0,11,0,0,0,2.0
0,0.129094692,62,0,14136.0,,29,0,17,0,0.0
0,0.0,31,0,0.152249135,2600.0,12,0,0,0,0.0
0,0.9999999,81,0,1.229807692,1039.0,4,0,1,0,0.0
0,0.058493115,80,0,563.0,,12,0,0,0,0.0
0,0.448658649,43,1,0.228777122,10000.0,12,0,1,0,1.0
0,0.169896069,43,0,0.272563641,11666.0,6,0,2,0,4.0
0,0.190429641,61,0,2031.0,,13,0,2,0,
0,0.601535052,31,0,0.471387131,7583.0,11,0,2,0,0.0
0,0.087104659,35,0,0.112355058,2500.0,8,0,0,0,0.0
0,0.722996761,29,1,0.819732034,820.0,4,0,0,0,0.0
0,0.9999999,46,0,0.159107271,4166.0,0,1,0,0,0.0
0,0.9999999,64,0,395.0,,1,0,0,1,0.0
0,0.09725163,38,1,0.04217233,3295.0,10,0,0,1,1.0
0,0.7020392,65,0,0.422935297,1900.0,5,0,0,0,0.0
0,0.034848258,75,0,23.0,,4,0,0,0,
0,0.0,48,0,10.0,,1,0,0,0,0.0
0,0.9999999,74,0,0.010994503,2000.0,4,0,0,0,0.0
0,0.981670061,50,2,0.250105619,4733.0,17,0,0,0,1.0
0,0.446215139,40,1,373.0,0.0,3,0,0,0,3.0
0,0.145078305,58,0,0.285512617,17000.0,6,0,3,0,0.0
0,0.101005142,39,0,0.058067281,14000.0,11,0,0,0,0.0
0,0.165808252,51,0,0.278066068,7900.0,13,0,2,0,2.0
0,0.01345641,50,0,20.47524752,100.0,17,0,1,0,2.0
0,0.956529549,33,0,0.222841226,14000.0,8,0,2,0,3.0
0,0.001321989,56,2,12.0,,10,0,0,0,
0,0.9999999,56,0,0.0,10517.0,1,0,0,0,0.0
0,0.040713986,78,0,0.029595902,7027.0,18,0,0,0,0.0
0,0.0,87,0,0.0,,1,0,0,0,0.0
0,0.595438395,46,0,0.539923954,5259.0,9,0,1,0,2.0
0,0.009255433,79,0,3.0,,4,0,0,0,0.0
0,0.015913079,75,0,0.1565242,3532.0,9,0,1,0,0.0
0,0.787475017,31,0,510.0,0.0,3,0,0,0,0.0
0,0.306544732,54,0,0.423767326,4400.0,11,0,2,0,1.0
0,0.0,85,0,0.0,,2,0,0,0,0.0
0,0.46854254,40,0,0.168539326,9967.0,6,0,1,0,4.0
0,0.00389987,61,0,2254.0,,7,0,1,0,0.0
0,0.0,88,0,0.0,,7,0,0,0,
0,0.600279944,43,0,0.302997076,2735.0,3,0,1,0,2.0
0,0.016559669,48,0,0.26881874,7000.0,3,0,1,0,3.0
0,0.022227301,73,1,0.183389831,5899.0,5,0,1,0,0.0
0,0.014082323,75,0,0.148885111,10000.0,6,0,1,0,0.0
0,0.314423551,58,0,0.344156542,9300.0,14,0,1,0,1.0
0,0.9999999,47,0,0.0,1104.0,1,0,0,0,0.0
0,0.797622354,42,0,0.689655172,2000.0,14,0,0,0,0.0
0,0.223547276,68,0,3357.0,,5,0,2,0,0.0
0,0.09571992,70,0,3826.0,,13,0,2,0,0.0
0,0.686969601,60,1,1.221926025,3000.0,12,0,2,0,0.0
0,0.370125375,36,0,0.497273719,2750.0,8,0,2,1,3.0
0,0.051277949,43,0,0.183549577,8400.0,5,0,1,0,0.0
0,0.167516278,36,0,1.227601631,7600.0,14,0,4,0,0.0
0,0.046887152,76,0,0.003523474,10500.0,8,0,0,0,0.0
0,0.015499613,60,0,0.095022624,9060.0,6,0,0,0,2.0
0,0.120193101,30,0,0.293446365,9200.0,13,0,2,0,0.0
0,0.101664407,46,0,0.352760359,8132.0,9,0,1,0,0.0
0,0.060493323,45,1,0.284844796,11500.0,10,0,1,0,2.0
0,0.9999999,29,0,0.197740113,2300.0,2,0,0,0,4.0
0,0.0,75,0,0.048991835,6000.0,8,0,0,0,0.0
0,0.040365321,52,0,1585.0,,4,0,1,0,0.0
0,0.124562619,35,0,0.383883314,9666.0,6,0,1,0,1.0
0,0.086914272,64,0,0.282903128,16464.0,18,0,2,0,0.0
0,0.052727958,43,0,0.328839153,14833.0,7,0,2,0,4.0
0,0.0,48,0,0.0,,1,0,0,0,0.0
0,0.133796482,49,1,0.581675326,7890.0,10,0,2,0,4.0
0,0.158855143,26,0,0.106534782,6166.0,7,0,0,0,0.0
0,0.910577574,49,0,0.341822298,5300.0,9,0,2,0,0.0
0,0.030093984,58,0,0.296159527,8123.0,4,0,1,0,0.0
0,0.195333602,46,0,0.196411133,8191.0,5,0,1,0,2.0
0,0.0,56,3,0.276963862,7166.0,21,0,1,0,1.0
0,0.818347225,49,1,0.334779398,10833.0,8,0,2,0,1.0
0,0.049955593,63,0,436.0,,8,0,0,0,0.0
0,0.980071826,72,3,0.647734525,4700.0,7,2,1,4,1.0
0,0.0,46,0,0.354823228,6250.0,4,0,1,0,1.0
0,0.001886757,58,1,0.065634749,8333.0,9,0,0,0,0.0
0,0.016924577,47,0,0.306673332,4000.0,3,0,1,0,2.0
0,0.019995001,66,0,0.020453046,4546.0,2,0,0,0,0.0
0,0.9999999,36,0,0.070403147,5084.0,2,0,0,0,0.0
0,0.341027965,81,0,0.385153712,4000.0,11,0,2,0,1.0
0,0.9240038,55,1,0.317259168,8916.0,9,0,2,1,0.0
0,0.225451223,56,0,0.183715107,10782.0,13,0,1,0,2.0
0,0.009166448,62,0,0.248125669,2800.0,14,0,1,0,0.0
0,0.041289946,36,0,0.975341553,3000.0,7,0,2,0,0.0
0,0.058863344,53,0,0.004799616,16667.0,3,0,0,0,3.0
0,0.9999999,74,0,6888.0,0.0,6,0,1,0,0.0
0,0.532640659,34,0,0.524224558,3900.0,6,0,1,0,0.0
0,6.425716189,56,0,6842.0,,6,0,2,0,
0,0.093520299,54,0,0.336940837,5543.0,10,0,0,0,1.0
0,0.9999999,39,0,0.118578173,3600.0,1,0,0,0,1.0
0,0.255745169,52,0,1.042482299,2400.0,15,0,2,0,0.0
0,0.572324438,50,0,1.052171197,3200.0,12,0,1,0,3.0
0,0.051027271,45,0,0.016139879,7434.0,5,0,0,0,0.0
0,0.01126669,63,0,0.371393866,3292.0,12,0,1,0,1.0
0,0.901139924,51,0,0.210798492,11408.0,7,0,2,0,0.0
0,0.301314857,48,0,493.0,,4,0,0,0,0.0
0,0.979001909,45,0,0.226286272,4100.0,3,0,0,0,2.0
0,0.041226865,64,0,0.322838137,4509.0,3,0,0,0,1.0
0,0.068149658,78,0,119.0,,6,0,0,0,0.0
0,0.094550094,71,0,68.0,,2,0,1,0,0.0
0,0.405910449,28,0,0.136026817,5667.0,10,0,0,0,0.0
0,0.004136176,41,0,0.472323285,7695.0,9,0,2,0,0.0
0,0.04765061,52,1,0.241795641,12340.0,6,0,1,0,0.0
0,0.088240614,61,0,0.022195561,5000.0,2,0,0,0,0.0
0,0.233530214,22,0,0.016129032,929.0,3,0,0,0,0.0
0,0.703286448,29,0,0.166228301,1900.0,2,0,0,0,2.0
0,0.967086076,35,0,0.469314079,3600.0,3,0,1,0,0.0
0,0.192498036,45,0,0.326104163,6316.0,10,0,1,0,1.0
0,0.165073989,45,0,0.170184403,4500.0,7,0,0,0,0.0
0,0.678211072,54,0,0.22372856,13350.0,3,0,1,0,2.0
0,0.002230683,54,0,0.31358885,4304.0,4,0,1,0,0.0
0,0.9999999,34,0,1.464701319,1288.0,3,0,1,0,1.0
0,0.0,44,0,0.115028355,10579.0,20,0,1,0,2.0
0,0.104312129,67,0,92.0,,2,0,0,0,0.0
0,0.359282396,64,0,0.467114513,6400.0,9,0,2,0,0.0
0,0.000590257,53,0,0.380231017,5280.0,8,0,1,0,0.0
0,0.236587804,24,0,0.025578563,820.0,3,0,0,0,0.0
0,0.018478353,82,0,0.00429957,10000.0,3,0,0,0,0.0
0,0.846574881,45,0,0.158640227,6000.0,5,0,0,0,2.0
0,0.308534348,57,0,0.74948123,5300.0,11,0,3,0,2.0
0,0.173767359,64,0,0.49741837,13750.0,11,0,2,0,1.0
0,0.004011448,44,0,0.402025711,5133.0,9,0,1,0,3.0
0,0.018886158,33,0,3756.0,,2,0,1,0,0.0
0,0.286350518,48,0,0.098369805,43000.0,13,0,2,0,5.0
0,0.072868698,62,0,0.215571369,7166.0,13,0,1,0,0.0
0,0.145415223,57,0,0.162832657,2216.0,6,0,0,0,0.0
0,0.230647446,51,0,0.101816364,6000.0,4,0,1,0,0.0
0,0.10859427,25,0,0.149203999,2700.0,3,0,0,0,0.0
0,0.188246141,36,0,2459.0,,6,0,1,0,1.0
0,0.088759982,54,0,0.307230798,16000.0,7,0,1,0,1.0
0,0.079009332,48,0,0.209124398,7057.0,12,0,0,0,0.0
0,0.005713544,37,0,0.71968733,5500.0,6,0,2,0,2.0
0,0.307049647,41,0,0.671776075,3000.0,11,0,0,0,3.0
0,0.822532815,47,0,0.341737311,9082.0,8,0,1,0,2.0
0,0.423061302,35,1,0.800220143,5450.0,13,0,1,0,2.0
0,0.009658441,57,0,0.131973605,5000.0,14,0,1,0,0.0
0,0.426368578,51,0,0.65365288,7760.0,18,0,2,0,0.0
0,1.143426295,35,3,0.169532187,2500.0,2,0,0,0,3.0
0,0.769004915,53,3,0.435478904,6493.0,16,0,1,0,2.0
0,0.207545482,48,0,0.207960773,10400.0,11,0,1,0,0.0
0,0.93011262,41,0,0.093160645,4400.0,4,0,0,0,3.0
0,0.512498311,24,0,0.219332679,2037.0,6,0,0,0,0.0
0,0.79502069,51,0,0.393208566,10365.0,11,0,2,0,2.0
0,0.0,46,1,1978.0,,3,0,2,0,0.0
0,0.392386715,30,0,0.240418948,4200.0,4,0,0,0,0.0
0,0.647434914,45,0,1982.0,,15,0,1,0,0.0
0,1.008328706,27,0,1.572951366,1500.0,4,0,1,2,0.0
0,0.596840316,42,0,0.320205998,3300.0,3,0,0,0,1.0
0,0.078882766,52,0,0.499280387,7642.0,7,0,2,0,1.0
0,0.163878671,48,0,0.153119634,3493.0,8,0,0,0,1.0
0,0.566697907,40,0,0.123153829,4400.0,7,0,0,0,2.0
0,0.934625442,27,0,0.518968417,5350.0,8,0,2,0,0.0
0,0.311539364,60,0,0.352778291,10833.0,18,0,1,0,2.0
0,0.9999999,35,0,0.696737044,4167.0,6,0,1,0,2.0
